"","original.name","new.name","plot","season.year","season","year","Time","Year","Season","Season.Year","Cropping.system","Cover","Replicate","richness","shannon.div","simpson.div","invsimpson.div","evenness"
"318_Fall_2022","X318_ITS_2022.fall","318_Fall_2022","318","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","Wheat","3",401,4.96109511334893,0.98644056,73.7493583805822,0.827682188735444
"319_Fall_2022","X319_ITS_2022.fall","319_Fall_2022","319","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","Wheat-Clover","3",374,4.87512136318387,0.98443288,64.2379579524022,0.822908653828127
"320_Fall_2022","X320_ITS_2022.fall","320_Fall_2022","320","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","No cover","3",177,4.53772875904725,0.98199072,55.5269283391674,0.876661030590179
"401_Fall_2022","X401_ITS_2022.fall","401_Fall_2022","401","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","SHM","4",335,4.71634807173429,0.97913768,47.9333075132584,0.81118716649346
"402_Fall_2022","X402_ITS_2022.fall","402_Fall_2022","402","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","Wheat-Clover","4",337,4.85420606236141,0.9843268,63.8031799504888,0.834044139997766
"403_Fall_2022","X403_ITS_2022.fall","403_Fall_2022","403","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","No cover","4",208,4.60493966883993,0.98347696,60.5215505137069,0.862746007630846
"404_Fall_2022","X404_ITS_2022.fall","404_Fall_2022","404","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","Wheat","4",390,4.98123821611949,0.9871536,77.8428197783036,0.834917147353156
"405_Fall_2022","X405_ITS_2022.fall","405_Fall_2022","405","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Soybean-Soybean-Soybean","Clover","4",367,4.7716847817417,0.97955664,48.915638133849,0.808025808497011
"406_Fall_2022","X406_ITS_2022.fall","406_Fall_2022","406","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Soybean-Corn","Wheat","4",360,4.94977043583675,0.98514384,67.3121452649944,0.840924728715215
"407_Fall_2022","X407_ITS_2022.fall","407_Fall_2022","407","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Soybean-Corn","Clover","4",320,4.56480887423873,0.9782536,45.9846227421551,0.791358330711374
"408_Fall_2022","X408_ITS_2022.fall","408_Fall_2022","408","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Soybean-Corn","No cover","4",442,5.05628862686364,0.98656152,74.4131776808091,0.830082318047983
"409_Fall_2022","X409_ITS_2022.fall","409_Fall_2022","409","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Soybean-Corn","Wheat-Clover","4",331,4.89677182456711,0.98504528,66.8685204403693,0.843962757696905
"410_Fall_2022","X410_ITS_2022.fall","410_Fall_2022","410","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Soybean-Corn","SHM","4",268,4.61569202704626,0.97890472,47.4039690395198,0.825559430407495
"411_Fall_2022","X411_ITS_2022.fall","411_Fall_2022","411","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Corn-Corn","Wheat-Clover","4",334,4.83256136023627,0.98268624,57.7575292715159,0.831602841176435
"412_Fall_2022","X412_ITS_2022.fall","412_Fall_2022","412","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Corn-Corn","No cover","4",454,5.17221821967619,0.98958496,96.0149937014164,0.845396542789812
"413_Fall_2022","X413_ITS_2022.fall","413_Fall_2022","413","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Corn-Corn","Wheat","4",410,4.96684814571733,0.98140792,53.7863434322573,0.825584839935658
"414_Fall_2022","X414_ITS_2022.fall","414_Fall_2022","414","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Corn-Corn","Clover","4",463,5.19894192543785,0.98943896,94.6876443986576,0.847046778004998
"415_Fall_2022","X415_ITS_2022.fall","415_Fall_2022","415","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Corn-Corn","SHM","4",385,4.95087512333717,0.98387672,62.0221195687231,0.831626534534972
"416_Fall_2022","X416_ITS_2022.fall","416_Fall_2022","416","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Cotton-Soybean","Wheat-Clover","4",348,4.91416480323798,0.98469368,65.332490108661,0.839712026407425
"417_Fall_2022","X417_ITS_2022.fall","417_Fall_2022","417","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Cotton-Soybean","Wheat","4",408,5.22950255042378,0.9906412,106.851305722956,0.869950111798537
"418_Fall_2022","X418_ITS_2022.fall","418_Fall_2022","418","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Cotton-Soybean","SHM","4",246,4.60035252707616,0.97895392,47.5147866015905,0.835617709315133
"419_Fall_2022","X419_ITS_2022.fall","419_Fall_2022","419","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Cotton-Soybean","Clover","4",373,5.17431196661896,0.9906184,106.591626161849,0.87380620502366
"420_Fall_2022","X420_ITS_2022.fall","420_Fall_2022","420","Fall_2022","Fall","2022","Fall 2022","2022","Fall","Fall 2022","Corn-Cotton-Soybean","No cover","4",430,5.08524124041509,0.98797992,83.1941218361275,0.838624896068126
"101_Spring_2023","X101_ITS_2023.spring","101_Spring_2023","101","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","No cover","1",311,4.7367456045637,0.98142808,53.8447290317858,0.825246777547117
"102_Spring_2023","X102_ITS_2023.spring","102_Spring_2023","102","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat","1",415,5.10452151103821,0.98852056,87.1122633159804,0.846762719059448
"103_Spring_2023","X103_ITS_2023.spring","103_Spring_2023","103","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","SHM","1",448,5.09621276764901,0.98741952,79.4882230248766,0.834788759198157
"104_Spring_2023","X104_ITS_2023.spring","104_Spring_2023","104","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat-Clover","1",437,5.06191710833563,0.987284,78.6410821012896,0.832561303867426
"105_Spring_2023","X105_ITS_2023.spring","105_Spring_2023","105","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Clover","1",305,4.47847073586255,0.97060584,34.0203632286142,0.782906755917879
"106_Spring_2023","X106_ITS_2023.spring","106_Spring_2023","106","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat","1",369,4.78682823954965,0.98267408,57.7169928061541,0.809844853041239
"107_Spring_2023","X107_ITS_2023.spring","107_Spring_2023","107","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","SHM","1",329,4.71679983412715,0.9810264,52.7048108951386,0.813794485312762
"108_Spring_2023","X108_ITS_2023.spring","108_Spring_2023","108","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Clover","1",NA,NA,NA,NA,NA
"109_Spring_2023","X109_ITS_2023.spring","109_Spring_2023","109","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","No cover","1",340,4.80423195565532,0.9818176,54.9982400563183,0.824202569524915
"110_Spring_2023","X110_ITS_2023.spring","110_Spring_2023","110","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat-Clover","1",300,4.25039774125299,0.95603392,22.7448069056873,0.74518931255512
"111_Spring_2023","X111_ITS_2023.spring","111_Spring_2023","111","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","No cover","1",193,4.43423813490387,0.97652496,42.598436466988,0.842580120762646
"112_Spring_2023","X112_ITS_2023.spring","112_Spring_2023","112","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat-Clover","1",191,3.75697140189254,0.93547184,15.4971100989087,0.715303849535076
"113_Spring_2023","X113_ITS_2023.spring","113_Spring_2023","113","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","SHM","1",232,2.927604568568,0.73860808,3.8256729588275,0.537496921330789
"114_Spring_2023","X114_ITS_2023.spring","114_Spring_2023","114","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat","1",261,4.74803933562202,0.98235352,56.6685253942996,0.853270181087626
"115_Spring_2023","X115_ITS_2023.spring","115_Spring_2023","115","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Clover","1",156,3.30500408393495,0.91133384,11.2782599359214,0.654474915560031
"116_Spring_2023","X116_ITS_2023.spring","116_Spring_2023","116","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","SHM","1",NA,NA,NA,NA,NA
"117_Spring_2023","X117_ITS_2023.spring","117_Spring_2023","117","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","No cover","1",75,3.01148186234139,0.90592576,10.6299025110381,0.697507852517232
"118_Spring_2023","X118_ITS_2023.spring","118_Spring_2023","118","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat-Clover","1",NA,NA,NA,NA,NA
"119_Spring_2023","X119_ITS_2023.spring","119_Spring_2023","119","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Clover","1",343,4.82813096199669,0.98321496,59.5768613003007,0.827056166038057
"120_Spring_2023","X120_ITS_2023.spring","120_Spring_2023","120","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat","1",239,4.53359165335941,0.97803024,45.5171107922891,0.827831977766098
"201_Spring_2023","X201_ITS_2023.spring","201_Spring_2023","201","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","No cover","2",312,4.8254560044796,0.98497784,66.5683230640601,0.840232165415208
"202_Spring_2023","X202_ITS_2023.spring","202_Spring_2023","202","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","SHM","2",277,4.79832590503018,0.98587536,70.7982645929384,0.853184738445647
"203_Spring_2023","X203_ITS_2023.spring","203_Spring_2023","203","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat","2",NA,NA,NA,NA,NA
"204_Spring_2023","X204_ITS_2023.spring","204_Spring_2023","204","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Clover","2",278,4.2334230462456,0.96294976,26.9903784698831,0.752258007552553
"205_Spring_2023","X205_ITS_2023.spring","205_Spring_2023","205","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat-Clover","2",281,4.68632845683831,0.98095576,52.509315152508,0.831151768853176
"206_Spring_2023","X206_ITS_2023.spring","206_Spring_2023","206","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","No cover","2",280,4.84485571547873,0.98633408,73.1747295461996,0.859811289627171
"207_Spring_2023","X207_ITS_2023.spring","207_Spring_2023","207","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat","2",308,4.76945365213722,0.98508752,67.057927319936,0.832350889649284
"208_Spring_2023","X208_ITS_2023.spring","208_Spring_2023","208","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Clover","2",280,4.18896391502237,0.95283176,21.2007062379262,0.743410883108451
"209_Spring_2023","X209_ITS_2023.spring","209_Spring_2023","209","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat-Clover","2",363,4.90989151250564,0.98744104,79.6244275003664,0.832975222521927
"210_Spring_2023","X210_ITS_2023.spring","210_Spring_2023","210","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","SHM","2",267,4.43025095064076,0.96379824,27.6229663972138,0.792921744046601
"211_Spring_2023","X211_ITS_2023.spring","211_Spring_2023","211","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Clover","2",414,5.00703496016486,0.9846448,65.1245180785662,0.830923718169973
"212_Spring_2023","X212_ITS_2023.spring","212_Spring_2023","212","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","No cover","2",350,4.73046918896466,0.97986552,49.6660455099909,0.807532121691099
"213_Spring_2023","X213_ITS_2023.spring","213_Spring_2023","213","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat","2",366,4.79166636610789,0.97959824,49.0153790653357,0.811784519799524
"214_Spring_2023","X214_ITS_2023.spring","214_Spring_2023","214","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat-Clover","2",338,4.69717125935285,0.9723872,36.2150886545371,0.806651938463422
"215_Spring_2023","X215_ITS_2023.spring","215_Spring_2023","215","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","SHM","2",407,5.04336296527574,0.98798016,83.1957829721528,0.839327635862299
"216_Spring_2023","X216_ITS_2023.spring","216_Spring_2023","216","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","No cover","2",285,4.59025177874655,0.97749584,44.4362286794976,0.812076172524116
"217_Spring_2023","X217_ITS_2023.spring","217_Spring_2023","217","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat","2",420,5.11671784570317,0.98932328,93.6617238252947,0.847102993214846
"218_Spring_2023","X218_ITS_2023.spring","218_Spring_2023","218","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat-Clover","2",366,4.64153648803231,0.97333488,37.5021751261573,0.78635012982547
"219_Spring_2023","X219_ITS_2023.spring","219_Spring_2023","219","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","SHM","2",296,4.74635605754856,0.98520008,67.5679327996367,0.83410478646333
"220_Spring_2023","X220_ITS_2023.spring","220_Spring_2023","220","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Clover","2",335,4.64700488224578,0.97817728,45.823801982521,0.799260501085978
"301_Spring_2023","X301_ITS_2023.spring","301_Spring_2023","301","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Clover","3",310,4.64571801424198,0.97713952,43.7436134324389,0.809842144983239
"302_Spring_2023","X302_ITS_2023.spring","302_Spring_2023","302","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","No cover","3",248,4.38371644860791,0.9699404,33.2672424117421,0.795098050674388
"303_Spring_2023","X303_ITS_2023.spring","303_Spring_2023","303","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","SHM","3",302,4.67906212910797,0.97950992,48.8041042299494,0.819389183133098
"304_Spring_2023","X304_ITS_2023.spring","304_Spring_2023","304","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat-Clover","3",334,4.54732942708701,0.97618504,41.9904127489613,0.782519204504395
"305_Spring_2023","X305_ITS_2023.spring","305_Spring_2023","305","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat","3",322,4.38550744144493,0.96832704,31.5726727151488,0.759454202955162
"306_Spring_2023","X306_ITS_2023.spring","306_Spring_2023","306","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Clover","3",176,2.48895130925726,0.76853224,4.32025609095625,0.481376852079182
"307_Spring_2023","X307_ITS_2023.spring","307_Spring_2023","307","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat","3",349,4.76828083858853,0.98316952,59.4160119022156,0.81438467399644
"308_Spring_2023","X308_ITS_2023.spring","308_Spring_2023","308","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","SHM","3",401,5.10620287951806,0.98925704,93.0842151511314,0.851891181056961
"309_Spring_2023","X309_ITS_2023.spring","309_Spring_2023","309","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat-Clover","3",399,4.90696387145745,0.98442992,64.2257457893601,0.819334694262515
"310_Spring_2023","X310_ITS_2023.spring","310_Spring_2023","310","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","No cover","3",335,4.78124747431394,0.98232584,56.5797752198691,0.822349523826926
"311_Spring_2023","X311_ITS_2023.spring","311_Spring_2023","311","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","SHM","3",104,3.35535551764772,0.92735112,13.7648371179294,0.722453297001344
"312_Spring_2023","X312_ITS_2023.spring","312_Spring_2023","312","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat-Clover","3",363,4.82213131457829,0.98188776,55.2112825360088,0.818086488175983
"313_Spring_2023","X313_ITS_2023.spring","313_Spring_2023","313","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","No cover","3",174,2.67988749411795,0.81134,5.30054065514682,0.519453143781181
"314_Spring_2023","X314_ITS_2023.spring","314_Spring_2023","314","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Clover","3",307,4.55378859634908,0.97601064,41.685147081873,0.795164948861729
"315_Spring_2023","X315_ITS_2023.spring","315_Spring_2023","315","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat","3",287,4.67695195955105,0.9798948,49.7383761414958,0.826392200072195
"316_Spring_2023","X316_ITS_2023.spring","316_Spring_2023","316","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","SHM","3",364,4.76807429564762,0.98143864,53.8753625811902,0.808538220753329
"317_Spring_2023","X317_ITS_2023.spring","317_Spring_2023","317","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Clover","3",112,3.06680786974905,0.911008,11.2369651204603,0.649954138678705
"318_Spring_2023","X318_ITS_2023.spring","318_Spring_2023","318","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat","3",305,4.64760459619797,0.98094512,52.4799946260486,0.812474001015792
"319_Spring_2023","X319_ITS_2023.spring","319_Spring_2023","319","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat-Clover","3",329,4.69528953513091,0.98009976,50.2506502434141,0.810083290579859
"320_Spring_2023","X320_ITS_2023.spring","320_Spring_2023","320","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","No cover","3",338,4.77832493943862,0.97967888,49.2098860692719,0.820588576014007
"401_Spring_2023","X401_ITS_2023.spring","401_Spring_2023","401","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","SHM","4",282,4.53943017441314,0.97643672,42.4389134280118,0.80459144706514
"402_Spring_2023","X402_ITS_2023.spring","402_Spring_2023","402","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat-Clover","4",402,4.98762165604031,0.983656,61.1845325501714,0.831762112384185
"403_Spring_2023","X403_ITS_2023.spring","403_Spring_2023","403","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","No cover","4",304,4.3980724818554,0.96061256,25.3888041467026,0.76929354055318
"404_Spring_2023","X404_ITS_2023.spring","404_Spring_2023","404","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Wheat","4",357,4.8885133889813,0.98329736,59.870774919414,0.831700091748795
"405_Spring_2023","X405_ITS_2023.spring","405_Spring_2023","405","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Soybean-Soybean-Soybean","Clover","4",289,4.04680656709888,0.94966104,19.8653289619015,0.714172579976841
"406_Spring_2023","X406_ITS_2023.spring","406_Spring_2023","406","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat","4",425,5.04253841964693,0.9874028,79.382719969517,0.833189710015971
"407_Spring_2023","X407_ITS_2023.spring","407_Spring_2023","407","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Clover","4",NA,NA,NA,NA,NA
"408_Spring_2023","X408_ITS_2023.spring","408_Spring_2023","408","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","No cover","4",301,4.84201022482054,0.98656312,74.422038449402,0.848417149871486
"409_Spring_2023","X409_ITS_2023.spring","409_Spring_2023","409","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","Wheat-Clover","4",145,4.02804070563874,0.9605408,25.3426323899116,0.809374363612144
"410_Spring_2023","X410_ITS_2023.spring","410_Spring_2023","410","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Soybean-Corn","SHM","4",298,3.8478219876245,0.94369312,17.7598190487557,0.675400885862021
"411_Spring_2023","X411_ITS_2023.spring","411_Spring_2023","411","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat-Clover","4",315,3.89435878260757,0.92808456,13.9052197970282,0.676976898357356
"412_Spring_2023","X412_ITS_2023.spring","412_Spring_2023","412","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","No cover","4",320,4.39169728833929,0.96161352,26.0508387328039,0.761347589973181
"413_Spring_2023","X413_ITS_2023.spring","413_Spring_2023","413","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Wheat","4",263,3.82601869271381,0.93891552,16.3707704477471,0.686631896860626
"414_Spring_2023","X414_ITS_2023.spring","414_Spring_2023","414","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","Clover","4",358,5.10188858305388,0.98947168,94.9819154432996,0.867589484635574
"415_Spring_2023","X415_ITS_2023.spring","415_Spring_2023","415","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Corn-Corn","SHM","4",430,5.06926575267865,0.98733312,78.946038803557,0.83599032258199
"416_Spring_2023","X416_ITS_2023.spring","416_Spring_2023","416","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat-Clover","4",288,4.70307524504741,0.98115144,53.0544508439903,0.83049762779459
"417_Spring_2023","X417_ITS_2023.spring","417_Spring_2023","417","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Wheat","4",397,4.97946037275797,0.9860912,71.8969285632119,0.832137933826082
"418_Spring_2023","X418_ITS_2023.spring","418_Spring_2023","418","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","SHM","4",300,4.3820923951062,0.97148664,35.0712788671697,0.768278316113436
"419_Spring_2023","X419_ITS_2023.spring","419_Spring_2023","419","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","Clover","4",369,4.70785555981133,0.98093648,52.4562095562626,0.796484102453086
"420_Spring_2023","X420_ITS_2023.spring","420_Spring_2023","420","Spring_2023","Spring","2023","Spring 2023","2023","Spring","Spring 2023","Corn-Cotton-Soybean","No cover","4",NA,NA,NA,NA,NA
"101_Summer_2023","X101_ITS_2023.summer","101_Summer_2023","101","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Corn-Corn","No cover","1",NA,NA,NA,NA,NA
"102_Summer_2023","X102_ITS_2023.summer","102_Summer_2023","102","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Corn-Corn","Wheat","1",295,4.73542117155835,0.98130104,53.47891005703,0.832678335115224
"103_Summer_2023","X103_ITS_2023.summer","103_Summer_2023","103","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Corn-Corn","SHM","1",461,5.01749495136962,0.98512336,67.2194796674518,0.818061198082324
"104_Summer_2023","X104_ITS_2023.summer","104_Summer_2023","104","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Corn-Corn","Wheat-Clover","1",458,5.03844991077941,0.98602496,71.5561458142517,0.822353107169835
"105_Summer_2023","X105_ITS_2023.summer","105_Summer_2023","105","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Corn-Corn","Clover","1",350,4.41533753839554,0.9570024,23.2571120248572,0.753736415550626
"106_Summer_2023","X106_ITS_2023.summer","106_Summer_2023","106","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Cotton-Soybean","Wheat","1",NA,NA,NA,NA,NA
"107_Summer_2023","X107_ITS_2023.summer","107_Summer_2023","107","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Cotton-Soybean","SHM","1",244,4.68529851487372,0.98009088,50.2282371094253,0.852311285166067
"108_Summer_2023","X108_ITS_2023.summer","108_Summer_2023","108","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Cotton-Soybean","Clover","1",439,5.03514210578261,0.98596992,71.2754310738071,0.827535967044788
"109_Summer_2023","X109_ITS_2023.summer","109_Summer_2023","109","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Cotton-Soybean","No cover","1",347,4.76896417206123,0.98071496,51.8536648096142,0.815301654715873
"110_Summer_2023","X110_ITS_2023.summer","110_Summer_2023","110","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Corn-Cotton-Soybean","Wheat-Clover","1",369,4.64730436320216,0.9748048,39.6900997015305,0.786239933983812
"111_Summer_2023","X111_ITS_2023.summer","111_Summer_2023","111","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Soybean-Soybean-Soybean","No cover","1",335,4.82360586758426,0.98467,65.2315720808871,0.829634945617591
"112_Summer_2023","X112_ITS_2023.summer","112_Summer_2023","112","Summer_2023","Summer","2023","Summer 2023","2023","Summer","Summer 2023","Soybean-Soybean-Soybean","Wheat-Clover","1",404,4.97158800264537,0.98629288,72.9547855421124,0.828402652331604
