"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"1192",1192,418,4,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","SHM",0.25,NA,98.88,NA,NA,80.71564,NA,NA,35.48829,131.749135,NA,NA,NA,843,6.390175307,0.997710008,436.6827706,0.948524068,413,5.13118109549879,0.988646068129326,88.075215827468,0.851867807648076,0.0042,18,2.730819464,0.928265089,13.9402138,0.944798695,0.0908,48,3.094216569,0.927182357,13.73293558,0.799291114,0.6078,60,3.163687362,0.925159587,13.36176487,0.772696903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7367,2.1361,6.8728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2,7.88,NA,NA,NA,97.74,39.443,2.583,15.27022842,40.223,0.986,40.79411765,93.1595974,6.0941414,0.4,0,86.6,0,69.62,79.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","418_Spring_2022"
"1195",1195,419,4,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","Clover",0.222929936,NA,83.06,NA,NA,66.370314,NA,NA,26.184657,132.64383,NA,NA,NA,737,6.228970847,0.997148528,350.6961197,0.943413545,227,4.6128220546678,0.982440822761192,56.9502765647744,0.850297613766652,8e-04,4,1.107705647,0.611411912,2.573419078,0.799040722,0.1028,24,2.562155498,0.881957209,8.47150417,0.806202675,0.5606,42,2.773096642,0.892377862,9.291768536,0.741931986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4526,1.9658,9.4184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.72,10.06,NA,NA,NA,99.45,40.4,2.628,15.37290715,35.382,1.258,28.12559618,90.0923584,5.8487752,1.12,0,222.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","419_Spring_2022"
"1198",1198,420,4,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","No cover",0.208333333,NA,61.41,NA,NA,51.845255,NA,NA,26.089033,132.958008,NA,NA,NA,144,4.733155339,0.989358558,93.97223043,0.952380915,239,4.56201554162432,0.978083133658817,45.6269607357585,0.833022168113459,0.0012,4,1.357194543,0.736686391,3.797752809,0.979008919,0.117,26,2.265126469,0.800921551,5.023145424,0.695230004,0.5118,40,3.028657814,0.926638925,13.6312071,0.821023797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1125,3.5539,4.6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.02,5.57,NA,NA,NA,8.655,NA,NA,NA,37.768,1.365,27.66886447,31.007528,1.120665,82.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","420_Spring_2022"
"1201",1201,101,1,"0-10 cm",2022,"Summer","Corn-Corn-Corn","No cover",0.181606519,NA,58.97,NA,NA,70.71559,NA,NA,33.710776,183.910796,NA,NA,NA,755,6.272847093,0.997338283,375.6973489,0.946599407,303,4.57143993475778,0.973656125050668,37.9594878097223,0.800079403494306,0.0026,5,1.567705096,0.783288889,4.614438064,0.974069944,0.1026,44,3.253973706,0.941015996,16.95374905,0.859886533,0.632,37,2.917343811,0.917909102,12.18161843,0.807923049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0814,2.5662,7.6476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6,12.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,94.51817413,"Corn",3.28,0.41,2.41,0.66,0.23,0.23,9.4,5.6,130,71,45,33,"","Summer 2022","101_Summer_2022"
"1204",1204,102,1,"0-10 cm",2022,"Summer","Corn-Corn-Corn","Wheat",0.171391753,NA,40.27,NA,NA,62.523192,NA,NA,14.778109,139.980878,NA,NA,NA,848,6.35796135,0.997414234,386.7325977,0.942914712,254,4.70320083454318,0.983980388696822,62.4234871292805,0.849361914550902,0.008,7,1.779545662,0.80941358,5.246963563,0.914505566,0.1362,31,2.608218559,0.876947105,8.126586563,0.759530657,0.5486,35,2.874310764,0.919255544,12.38475118,0.808447081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1643,2.6213,8.7856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.22,14.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,111.1062354,"Corn",3.13,0.45,2.54,0.71,0.24,0.23,10.7,11.9,145,79,58,41,"","Summer 2022","102_Summer_2022"
"1207",1207,103,1,"0-10 cm",2022,"Summer","Corn-Corn-Corn","SHM",0.182227222,NA,60.55,NA,NA,69.183934,NA,NA,22.116234,131.846182,NA,NA,NA,705,6.200780346,0.997103115,345.1983524,0.945500659,222,4.5988517633861,0.979516697627474,48.8202527997284,0.851217172214786,0.0046,5,1.567189736,0.783203125,4.612612613,0.973749732,0.1498,27,2.607979513,0.86834412,7.595558957,0.791295085,0.5322,22,2.547333682,0.887764864,8.90986577,0.82410181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8489,3.7507,8.5996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.62,14.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,92.32758192,"Corn",3.24,0.43,2.3,0.64,0.22,0.22,8.7,12.7,123,81,46,46,"","Summer 2022","103_Summer_2022"
"1210",1210,104,1,"0-10 cm",2022,"Summer","Corn-Corn-Corn","Wheat-Clover",0.182414698,NA,42.95,NA,NA,61.573381,NA,NA,22.189974,116.431765,NA,NA,NA,723,6.135706807,0.996040984,252.5880365,0.931995354,308,4.82297477282826,0.985496034821074,68.9466630444626,0.841691236714455,0.004,10,2.083958293,0.860012755,7.143507973,0.905051587,0.1398,33,2.762612423,0.905334074,10.5634629,0.790106235,0.5178,41,2.649414389,0.879761274,8.316788075,0.713440952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8015,7.3921,11.1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.34,11.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.25289642,"Corn",3.39,0.45,2.37,0.63,0.21,0.24,9.1,12.4,135,81,54,43,"note: high nh-n,","Summer 2022","104_Summer_2022"
"1213",1213,105,1,"0-10 cm",2022,"Summer","Corn-Corn-Corn","Clover",0.197484277,NA,37.41,NA,NA,65.053315,NA,NA,12.19925,142.885332,NA,NA,NA,917,6.093904671,0.991829912,122.3977075,0.893389335,350,4.778827394931,0.980019071552866,50.0477243910781,0.81578728689887,0.0086,14,2.323419023,0.872394749,7.836668086,0.880397329,0.1372,41,2.705534779,0.859860624,7.135753198,0.728553191,0.5298,51,2.905005099,0.907717801,10.83632613,0.738843827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864,11.2214,12.0854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.05,10.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.75008702,"Corn",3.35,0.41,2.18,0.72,0.22,0.22,5.6,9,132,105,56,43,"note: low bac_evenness, high nh-n,","Summer 2022","105_Summer_2022"
"1216",1216,106,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat",0.176749703,NA,40.11,NA,NA,71.028486,NA,NA,29.813581,128.690523,NA,NA,NA,893,6.457894519,0.997787287,451.9339245,0.950447013,368,4.79686393797966,0.979981438782761,49.9536399818222,0.811915470412528,0.0164,26,2.883742032,0.91942777,12.41122402,0.885100241,0.175,42,2.7650688,0.907735559,10.83841173,0.739784166,0.579,57,3.064205296,0.92544159,13.41230311,0.757894247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6302,1.4092,4.0394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.01,21.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,851.65,"Cotton",4.43,0.56,1.21,3.23,0.37,0.43,23,8.8,96,60,36,223,"","Summer 2022","106_Summer_2022"
"1219",1219,107,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","SHM",0.170731707,NA,55.43,NA,NA,76.370304,NA,NA,19.993731,132.689262,NA,NA,NA,652,6.118994803,0.996798672,312.3703339,0.944282828,275,4.723825282037,0.981825058597912,55.0208101295507,0.841021505042188,0.0324,15,2.12496149,0.809051353,5.237010134,0.784683197,0.1404,29,2.533317324,0.87113027,7.759774132,0.752329897,0.5562,43,2.9911717,0.932162741,14.74116172,0.795270554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2019,1.9712,5.1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,681.76,"Cotton",4.35,0.68,1.01,2.71,0.35,0.52,23.8,12.6,85,58,62,172,"","Summer 2022","107_Summer_2022"
"1222",1222,108,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Clover",0.202580645,NA,12.66,NA,NA,66.249402,NA,NA,24.094952,124.505368,NA,NA,NA,495,5.793232056,0.994359125,177.2774551,0.933705878,311,4.64991669954117,0.979040880482493,47.7119279349847,0.810119244838004,0.008,13,2.498653667,0.91322314,11.52380952,0.974153217,0.138,39,2.590869294,0.866193406,7.473473224,0.70719959,0.5824,52,2.861401356,0.906960557,10.74812974,0.724177388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6026,5.4251,7.0277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.86,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1061.76,"Cotton",4.29,0.6,1.24,2.81,0.37,0.45,23,8.4,89,53,43,241,"note: high nh-n,","Summer 2022","108_Summer_2022"
"1225",1225,109,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","No cover",0.168316832,NA,13.87,NA,NA,77.20134,NA,NA,15.915421,141.114737,NA,NA,NA,379,5.240908161,0.984266861,63.56010761,0.882673887,340,4.72248299560048,0.980986619011527,52.5945385834447,0.810177913023083,0.0086,10,2.044715268,0.843979592,6.40941792,0.888008558,0.1312,45,2.824877405,0.899895231,9.989534108,0.742087698,0.5288,47,2.761035878,0.895673855,9.585324906,0.717124683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2958,9.2923,9.5881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.19,13.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,956.71,"Cotton",4.03,0.56,1.11,2.64,0.36,0.49,24.7,8.9,85,50,35,187,"note: low bac_evenness, high nh-n,","Summer 2022","109_Summer_2022"
"1228",1228,110,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat-Clover",0.153571429,NA,3.94,NA,NA,54.540275,NA,NA,24.24338,140.365828,NA,NA,NA,510,5.501736551,0.986752408,75.48541457,0.882479001,386,4.71296439426716,0.971776451015581,35.4314051911779,0.791318516927646,0.005,15,2.552876947,0.910927022,11.22674934,0.94269927,0.085,38,2.725958788,0.875939608,8.060590346,0.749386727,0.4826,76,3.146845467,0.920834315,12.63173561,0.726631085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349,9.7772,9.8121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.74,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1195.88,"Cotton",4.37,0.6,1.11,3.21,0.39,0.45,27.2,5.8,107,60,36,320,"note: low bac_evenness, high nh-n,","Summer 2022","110_Summer_2022"
"1231",1231,111,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","No cover",0.153293413,NA,12.03,NA,NA,49.02506,NA,NA,13.708282,126.179335,NA,NA,NA,1073,6.314040605,0.994387876,178.185646,0.904821898,308,4.77775731733877,0.984153180813596,63.104146531688,0.833800020644563,0.0068,9,2.002579109,0.838243573,6.182134571,0.91141303,0.122,36,2.54193983,0.856535313,6.970356424,0.709341816,0.5146,46,3.109398918,0.939033143,16.40235449,0.812141592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2698,6.1358,6.4056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.28,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.93,"Soybean",5.2,0.83,3.05,1.11,0.48,0.37,40.4,10.7,164,60,68,41,"note: low bac_evenness, high nh-n,","Summer 2022","111_Summer_2022"
"1234",1234,112,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat-Clover",0.171052632,NA,44.08,NA,NA,60.765162,NA,NA,25.650187,159.64041,NA,NA,NA,810,6.317319738,0.997354408,377.9873003,0.943301095,342,4.85392486805089,0.980537871624566,51.3818417343418,0.83189071364712,0.0052,14,2.450833946,0.898730759,9.874666667,0.928677797,0.155,38,2.652418296,0.888055143,8.932969584,0.729169889,0.5326,48,3.157302104,0.94186805,17.20224434,0.815587229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.989,3.8386,7.8276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.68,11.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.52,"Soybean",5.25,0.81,2.95,1.15,0.49,0.35,44.3,12.2,116,55,305,44,"","Summer 2022","112_Summer_2022"
"1237",1237,113,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","SHM",0.178438662,NA,57.6,NA,NA,66.157576,NA,NA,21.569586,117.016519,NA,NA,NA,1491,6.688888679,0.996272034,268.2428219,0.915382987,358,4.90112751021688,0.984986856408826,66.6083018474461,0.833449539616768,0.009,20,2.827177671,0.931861216,14.67592971,0.943735091,0.1644,35,2.610061623,0.870211009,7.704813739,0.734122673,0.6278,61,2.953871479,0.907744231,10.83943051,0.718550745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9283,5.9263,8.8546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.63,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.95,"Soybean",5.26,0.83,2.92,1.03,0.48,0.37,41.2,12.1,107,55,68,45,"note: low bac_evenness, high nh-n,","Summer 2022","113_Summer_2022"
"1240",1240,114,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat",0.194103194,NA,42.84,NA,NA,78.685559,NA,NA,21.229074,231.689372,NA,NA,NA,835,6.313939023,0.996965543,329.5483062,0.938536321,333,4.85617824606512,0.984149030412027,63.0876234068824,0.836098331685638,0.0084,12,2.264528286,0.878515625,8.231511254,0.911313222,0.253,46,2.684026946,0.882957741,8.543922558,0.701039003,0.587,50,3.034401874,0.922080865,12.833818,0.775660539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2316,4.3286,8.5602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.58,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.78,"Soybean",5.34,0.82,3.07,1.06,0.48,0.35,42.3,10.9,123,55,74,24,"","Summer 2022","114_Summer_2022"
"1243",1243,115,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Clover",0.172496984,NA,60.06,NA,NA,75.980904,NA,NA,17.561758,205.893094,NA,NA,NA,1005,6.341930585,0.995905104,244.2064677,0.917426085,NA,NA,NA,NA,NA,NA,4,1.163880323,0.645726808,2.822680412,0.839562185,NA,23,2.411862687,0.855926767,6.940914537,0.769212928,NA,26,2.788391909,0.919016626,12.34821355,0.85583465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,6.7359,8.7159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.85,9.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.09,"Soybean",5.27,0.78,2.9,1.23,0.47,0.34,38.7,11.1,135,52,62,35,"note: low bac_evenness, high nh-n,","Summer 2022","115_Summer_2022"
"1246",1246,116,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","SHM",0.167657551,NA,36.87,NA,NA,84.447121,NA,NA,29.080761,188.933661,NA,NA,NA,1078,6.564564933,0.997883836,472.5532153,0.940096514,320,4.72144426335834,0.979470068087263,48.7093675834148,0.818512746915643,0.006,8,1.944288452,0.841412797,6.305679012,0.935005103,0.1492,38,2.725431014,0.897442282,9.750606947,0.749241638,0.5732,47,3.141333336,0.939513412,16.53259057,0.815899456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3975,2.4117,6.8092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.46,10.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.41,"Soybean",5.3,0.84,3.35,1.07,0.45,0.35,44.5,14.5,106,59,69,41,"","Summer 2022","116_Summer_2022"
"1249",1249,117,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","No cover",0.182033097,NA,53.82,NA,NA,78.525932,NA,NA,20.010404,194.910578,NA,NA,NA,1334,6.666571579,0.997380067,381.6891472,0.926435483,449,5.0503307544358,0.985874316294784,70.7930335174312,0.826970988527421,0.0056,14,2.269365774,0.865989194,7.462084813,0.859915299,0.1604,59,2.77018022,0.862095956,7.251418944,0.679375789,0.593,70,3.255709502,0.940382956,16.77372679,0.766320619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7128,5.728,10.4408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.37,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.23,"Soybean",5.52,0.85,3.24,1.04,0.45,0.35,46.5,11.1,121,58,66,47,"note: high nh-n,","Summer 2022","117_Summer_2022"
"1252",1252,118,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.175675676,NA,66.82,NA,NA,91.182229,NA,NA,35.953067,175.183653,NA,NA,NA,1336,6.641824796,0.997265175,365.6540503,0.92280437,391,4.74424182241158,0.978168968331326,45.8063556123611,0.794852449166266,0.005,22,2.925526501,0.938513151,16.26364027,0.946453032,0.231,64,2.771792589,0.879922044,8.327923241,0.666475237,0.6618,52,2.925481731,0.916044655,11.91109389,0.740395161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7952,6.951,8.7462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.22,12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.25,"Soybean",5.43,0.84,3.63,1.15,0.47,0.35,47.5,11.8,146,63,68,39,"note: low bac_evenness, high nh-n,","Summer 2022","118_Summer_2022"
"1255",1255,119,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Clover",0.168028005,NA,87.69,NA,NA,101.493891,NA,NA,35.030808,231.296466,NA,NA,NA,1315,6.667499566,0.997652138,425.9194449,0.928415262,290,4.32716728940949,0.962598124468685,26.7366271288385,0.763184861937947,0.0018,7,1.664486471,0.763260947,4.22406015,0.855376838,0.3716,52,2.429819237,0.825140684,5.718883172,0.614950484,0.7022,43,2.811740393,0.89977376,9.977427103,0.747564688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1105,9.3244,12.4349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.03,14.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39.09,"Soybean",5.4,0.84,2.92,1.08,0.44,0.35,41.9,10.6,137,63,66,55,"note: high pathogen_relabund, high nh-n,","Summer 2022","119_Summer_2022"
"1258",1258,120,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat",0.156682028,NA,98.78,NA,NA,34.198409,NA,NA,28.38007,208.873446,NA,NA,NA,164,4.836673525,0.99016871,101.7160523,0.948392197,277,4.54337999776263,0.973529919154327,37.7785019180796,0.807853103722413,0.006,9,2.077068181,0.859860281,7.135735736,0.945314467,0.1402,31,2.618004726,0.890300179,9.115785118,0.762380455,0.5472,39,3.023778591,0.928813133,14.04753492,0.825365828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4884,2.5765,8.0649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.79,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.17,"Soybean",5.3,0.84,3.46,1.11,0.46,0.35,46.7,12.9,124,59,69,51,"","Summer 2022","120_Summer_2022"
"1261",1261,201,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","No cover",0.164212911,NA,52.83,NA,NA,76.420383,NA,NA,23.367994,188.250922,NA,NA,NA,1204,6.672599535,0.997996933,499.2343798,0.94067657,341,4.73193804783263,0.979250250326164,48.1933524846784,0.811391187367815,0.0154,23,2.78506308,0.914406071,11.68307162,0.888237352,0.1018,38,2.757552954,0.907251211,10.78181194,0.758072203,0.4556,44,3.030320437,0.929217014,14.12768874,0.800784509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5595,1.238,3.7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1184.71,"Cotton",4.23,0.53,1.14,3.06,0.33,0.43,29.6,8.8,89,56,33,233,"","Summer 2022","201_Summer_2022"
"1264",1264,202,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","SHM",0.183603758,NA,73.2,NA,NA,89.634236,NA,NA,31.146483,171.333239,NA,NA,NA,304,5.413222398,0.994134531,170.4893418,0.946859571,441,5.09972148091762,0.988149617269583,84.3854601787038,0.837524042807022,0.009,30,3.085992082,0.936349843,15.71088044,0.907325196,0.152,56,3.066177365,0.927509592,13.79492866,0.76171664,0.4668,65,3.21803005,0.930270897,14.3412141,0.770898779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5568,1.4749,8.0317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09,11.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1099.76,"Cotton",4.4,0.59,1.21,3.33,0.35,0.39,27.3,9.9,92,52,33,326,"","Summer 2022","202_Summer_2022"
"1267",1267,203,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat",0.164663462,NA,77.26,NA,NA,74.435467,NA,NA,29.708682,188.340013,NA,NA,NA,1309,6.7920553,0.998284931,583.0669384,0.946361647,458,5.18475541348305,0.988698327052495,88.4824755277262,0.846232432532775,0.018,39,3.462483939,0.963520337,27.41253369,0.945114147,0.1592,49,2.625921679,0.873151312,7.883408292,0.674728399,0.5774,62,3.146106546,0.930123709,14.31100573,0.762298063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7641,1.4859,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.24,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1162.35,"Cotton",4.29,0.59,1.24,3.29,0.34,0.44,33.2,8.3,92,59,32,298,"","Summer 2022","203_Summer_2022"
"1270",1270,204,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Clover",0.184154176,NA,54.14,NA,NA,97.500151,NA,NA,37.284672,210.388353,NA,NA,NA,1256,6.773350977,0.998385942,619.5563184,0.949221939,497,5.30728584142675,0.990080508237774,100.811616559633,0.854829489323435,0.0154,39,3.49828894,0.965175132,28.71511254,0.954887423,0.1504,58,3.031966125,0.913138422,11.51257008,0.746708208,0.5422,75,3.295948777,0.928696597,14.02457612,0.763394986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3309,1.7394,5.0703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.23,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1084.12,"Cotton",4.46,0.58,1.42,3.29,0.33,0.4,29.9,6,117,57,32,267,"","Summer 2022","204_Summer_2022"
"1273",1273,205,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat-Clover",0.174781523,NA,64.52,NA,NA,116.63917,NA,NA,36.335548,225.158387,NA,NA,NA,1011,6.522658253,0.997784291,451.3227326,0.942758432,530,5.27384794234948,0.98976749144275,97.7277462711156,0.840738298685892,0.0176,45,3.564234461,0.964830335,28.4335943,0.936314809,0.1208,60,2.910153161,0.90125071,10.12665504,0.710773878,0.602,71,3.105423423,0.921946868,12.81178563,0.728514341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9612,1.1995,4.1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.16,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1110.94,"Cotton",4.5,0.54,1.39,3.41,0.34,0.39,26.9,10.9,98,57,32,303,"note: high bg,","Summer 2022","205_Summer_2022"
